#index	Chr	DSB_coor	strand	Gene_Name	AA_loc	Assigned_pos	Assigned_Gene_Name	Assigned_AA_loc
254451	chr16	30712193	-	SRCAP	17	chr16:30712194:+	SRCAP	17
254454	chr16	30718662	+	SRCAP	156	chr16:30718662:+	SRCAP	155
254463	chr16	56792465	-	NUP93	66	chr16:56792465:+	NUP93	32
254464	chr16	56792501	-	NUP93	78	chr16:56792500:-	NUP93	77
254466	chr16	56832438	+	NUP93	117	chr16:56832438:+	NUP93	82
254468	chr16	56864516	-	NUP93	335	chr16:56864515:+	NUP93	335
254471	chr16	70566496	-	SF3B3	229	chr16:70566495:-	SF3B3	227
254473	chr16	70569293	-	SF3B3	266	chr16:70569292:-	SF3B3	265
254474	chr16	70569318	-	SF3B3	274	chr16:70569318:+	SF3B3	274
254476	chr16	74330881	+	PSMD7	24	chr16:74330881:+	PSMD7	22
254478	chr16	74334037	-	PSMD7	34	chr16:74334036:-	PSMD7	33
254479	chr16	74334981	+	PSMD7	67	chr16:74334981:+	PSMD7	65
254482	chr16	75665096	-	KARS	464	chr16:75665096:+	KARS	464
254487	chr16	89627463	-	RPL13	33	chr16:89627462:-	RPL13	32
254488	chr16	89627466	+	RPL13	34	chr16:89627466:+	RPL13	33
254489	chr16	89627641	+	RPL13	38	chr16:89627641:+	RPL13	37
254494	chr17	1585131	-	PRPF8	212	chr17:1585131:+	PRPF8	212
254499	chr17	1746141	-	RPA1	27	chr17:1746140:-	RPA1	25
254500	chr17	1747230	-	RPA1	34	chr17:1747230:+	RPA1	34
254501	chr17	1747253	-	RPA1	42	chr17:1747252:-	RPA1	27
254507	chr17	7150494	-	CTDNEP1	59	chr17:7150494:+	CTDNEP1	59
254516	chr17	27001598	-	SUPT6H	105	chr17:27001597:-	SUPT6H	103
254518	chr17	27001993	+	SUPT6H	118	chr17:27001993:+	SUPT6H	117
254521	chr17	27002493	-	SUPT6H	205	chr17:27002492:-	SUPT6H	203
254522	chr17	27047036	-	RPL23A	5	chr17:27047035:-	RPL23A	3
254529	chr17	30678911	-	ZNF207	50	chr17:30678910:-	ZNF207	48
254531	chr17	30687976	-	ZNF207	181	chr17:30687975:-	ZNF207	180
254532	chr17	30692366	-	ZNF207	230	chr17:30692365:-	ZNF207	229
254536	chr17	30791568	+	PSMD11	141	chr17:30791568:+	PSMD11	140
254538	chr17	30806280	+	PSMD11	309	chr17:30806280:+	PSMD11	308
254539	chr17	30806310	-	PSMD11	319	chr17:30806310:-	PSMD11	318
254540	chr17	36909546	-	PSMB3	50	chr17:36909545:-	PSMB3	46
254543	chr17	36912232	-	PSMB3	96	chr17:36912231:-	PSMB3	91
254546	chr17	37357541	-	RPL19	28	chr17:37357541:-	RPL19	24
254548	chr17	37358577	+	RPL19	41	chr17:37358577:+	RPL19	39
254549	chr17	37358586	-	RPL19	44	chr17:37358585:-	RPL19	39
254551	chr17	37360429	-	RPL19	153	chr17:37360428:-	RPL19	151
254555	chr17	41152111	-	RPL27	82	chr17:41152110:-	RPL27	80
254557	chr17	41154925	-	RPL27	134	chr17:41154925:+	RPL27	133
254564	chr17	45734315	+	KPNB1	125	chr17:45734315:+	KPNB1	9
254567	chr17	45735952	-	KPNB1	188	chr17:45735951:-	KPNB1	42
254569	chr17	45740536	-	KPNB1	260	chr17:45740535:-	KPNB1	144
254580	chr17	57721793	-	CLTC	67	chr17:57721792:-	CLTC	65
254581	chr17	57721823	-	CLTC	77	chr17:57721822:-	CLTC	76
254585	chr17	57725639	+	CLTC	187	chr17:57725639:+	CLTC	186
254594	chr17	72200316	-	RPL38	18	chr17:72200315:-	RPL38	17
254601	chr17	78120730	-	EIF4A3	10	chr17:78120729:+	EIF4A3	10
254606	chr17	79848570	-	ALYREF	128	chr17:79848569:+	ALYREF	128
254607	chr17	79848679	-	ALYREF	92	chr17:79848678:+	ALYREF	92
254608	chr18	10532757	+	NAPG	59	chr18:10532757:+	NAPG	102
254609	chr18	10532784	+	NAPG	68	chr18:10532784:+	NAPG	67
254611	chr18	10540010	-	NAPG	132	chr18:10540009:-	NAPG	130
254612	chr18	19192399	+	SNRPD1	4	chr18:19192399:+	SNRPD1	2
254614	chr18	19202752	-	SNRPD1	28	chr18:19202751:-	SNRPD1	27
254616	chr18	19209094	-	SNRPD1	119	chr18:19209093:-	SNRPD1	117
254618	chr19	1438877	-	RPS15	26	chr19:1438876:-	RPS15	24
254619	chr19	1440243	-	RPS15	106	chr19:1440242:-	RPS15	77
254622	chr19	1440403	-	RPS15	127	chr19:1440403:+	RPS15	127
254623	chr19	2244572	-	SF3A2	53	chr19:2244571:-	SF3A2	51
254624	chr19	2244599	-	SF3A2	62	chr19:2244598:-	SF3A2	60
254625	chr19	2244746	-	SF3A2	72	chr19:2244745:-	SF3A2	71
254626	chr19	2244773	-	SF3A2	81	chr19:2244772:-	SF3A2	80
254628	chr19	2245548	-	SF3A2	117	chr19:2245549:+	SF3A2	117
254633	chr19	2796129	-	THOP1	144	chr19:2796128:-	THOP1	142
254635	chr19	3982317	-	EEF2	239	chr19:3982316:+	EEF2	239
254641	chr19	5690530	-	RPL36	5	chr19:5690529:-	RPL36	3
254642	chr19	5690605	-	RPL36	30	chr19:5690605:+	RPL36	28
254645	chr19	5691563	+	RPL36	84	chr19:5691563:+	RPL36	82
254652	chr19	7689250	-	XAB2	301	chr19:7689249:+	XAB2	301
254653	chr19	8528531	-	HNRNPM	134	chr19:8528530:-	HNRNPM	133
254655	chr19	8530225	+	HNRNPM	153	chr19:8530225:+	HNRNPM	151
254657	chr19	8532457	-	HNRNPM	275	chr19:8532456:-	HNRNPM	216
254660	chr19	10229392	-	EIF3G	84	chr19:10229392:+	EIF3G	84
254665	chr19	10829103	+	DNM2	0	NA	NA	NA
254666	chr19	10829107	+	DNM2	0	NA	NA	NA
254667	chr19	10870432	-	DNM2	61	chr19:10870431:+	DNM2	60
254669	chr19	10883288	-	DNM2	124	chr19:10883287:-	DNM2	123
254672	chr19	10890941	+	DNM2	0	NA	NA	NA
254673	chr19	10890946	+	DNM2	0	NA	NA	NA
254674	chr19	10890955	+	DNM2	0	NA	NA	NA
254675	chr19	10890987	-	DNM2	0	NA	NA	NA
254676	chr19	10928145	+	DNM2	0	NA	NA	NA
254677	chr19	10928160	+	DNM2	0	NA	NA	NA
254678	chr19	10928170	+	DNM2	0	NA	NA	NA
254679	chr19	10939659	+	DNM2	0	NA	NA	NA
254680	chr19	10939664	+	DNM2	0	NA	NA	NA
254681	chr19	10939666	+	DNM2	0	NA	NA	NA
254683	chr19	17972920	+	RPL18A	73	chr19:17972920:+	RPL18A	72
254685	chr19	17973822	-	RPL18A	142	chr19:17973821:-	RPL18A	140
254695	chr19	19032693	-	DDX49	123	chr19:19032692:-	DDX49	121
254697	chr19	19033197	-	DDX49	171	chr19:19033196:-	DDX49	169
254703	chr19	39961124	-	SUPT5H	547	chr19:39961123:+	SUPT5H	542
254704	chr19	39961145	+	SUPT5H	554	chr19:39961145:+	SUPT5H	549
254705	chr19	39962053	-	SUPT5H	579	chr19:39962052:-	SUPT5H	573
254707	chr19	39962250	+	SUPT5H	611	chr19:39962250:+	SUPT5H	605
254708	chr19	40478139	-	PSMC4	42	chr19:40478138:-	PSMC4	40
254710	chr19	40478402	-	PSMC4	88	chr19:40478403:+	PSMC4	88
254712	chr19	40480237	-	PSMC4	120	chr19:40480236:+	PSMC4	120
254716	chr19	42373108	+	RPS19	61	chr19:42373108:+	RPS19	60
254717	chr19	42373161	-	RPS19	78	chr19:42373161:+	RPS19	78
254718	chr19	42373706	+	RPS19	0	NA	NA	NA
254719	chr19	42373708	+	RPS19	0	NA	NA	NA
254720	chr19	42373719	+	RPS19	0	NA	NA	NA
254721	chr19	42373736	+	RPS19	0	NA	NA	NA
254723	chr19	42373791	-	RPS19	127	chr19:42373790:-	RPS19	125
254724	chr19	46190816	-	SNRPD2	117	chr19:46190815:+	SNRPD2	117
254734	chr19	48003895	-	NAPA	97	chr19:48003895:+	NAPA	97
254746	chr19	49513070	-	RUVBL2	167	chr19:49513069:+	RUVBL2	167
254747	chr19	49513095	-	RUVBL2	176	chr19:49513094:-	RUVBL2	174
254748	chr19	49513173	+	RUVBL2	0	NA	NA	NA
254749	chr19	49513174	-	RUVBL2	0	NA	NA	NA
254750	chr19	49513208	-	RUVBL2	0	NA	NA	NA
254751	chr19	49513224	+	RUVBL2	0	NA	NA	NA
254756	chr19	49994116	-	RPL13A	113	chr19:49994116:+	RPL13A	113
254758	chr19	50000541	-	RPS11	36	chr19:50000540:-	RPS11	35
254760	chr19	50001220	-	RPS11	91	chr19:50001219:-	RPS11	90
254761	chr19	50001298	-	RPS11	117	chr19:50001298:+	RPS11	115
254766	chr19	52725306	+	PPP2R1A	0	NA	NA	NA
254767	chr19	52725334	-	PPP2R1A	0	NA	NA	NA
254768	chr19	52725340	-	PPP2R1A	0	NA	NA	NA
254769	chr19	52725346	+	PPP2R1A	0	NA	NA	NA
254770	chr19	52725433	-	PPP2R1A	534	chr19:52725432:-	PPP2R1A	532
254773	chr19	54625253	-	PRPF31	85	chr19:54625252:-	PRPF31	83
254776	chr19	54625967	-	PRPF31	139	chr19:54625968:+	PRPF31	139
254777	chr19	54627948	-	PRPF31	257	chr19:54627947:-	PRPF31	256
254779	chr19	54705365	+	RPS9	37	chr19:54705365:+	RPS9	36
254780	chr19	54705465	-	RPS9	70	chr19:54705464:-	RPS9	68
254781	chr19	54710322	-	RPS9	134	chr19:54710321:-	RPS9	133
254782	chr19	54710325	+	RPS9	135	chr19:54710325:+	RPS9	133
254785	chr19	56170667	-	U2AF2	48	chr19:56170667:+	U2AF2	46
254786	chr19	56170706	+	U2AF2	61	chr19:56170706:+	U2AF2	60
254788	chr19	56171967	-	U2AF2	106	chr19:56171966:-	U2AF2	104
254789	chr19	56172519	-	U2AF2	151	chr19:56172518:-	U2AF2	150
254791	chr19	58899510	+	RPS5	3	chr19:58899510:+	RPS5	1
254792	chr19	58904388	-	RPS5	52	chr19:58904389:+	RPS5	52
254793	chr19	58904543	-	RPS5	104	chr19:58904542:+	RPS5	102
254794	chr19	58904848	-	RPS5	148	chr19:58904849:+	RPS5	148
254804	chr2	3623442	-	RPS7	38	chr2:3623441:-	RPS7	37
254807	chr2	3625356	+	RPS7	117	chr2:3625356:+	RPS7	115
254808	chr2	3627802	-	RPS7	154	chr2:3627803:+	RPS7	154
254809	chr2	27587599	+	EIF2B4	473	chr2:27587599:+	EIF2B4	453
254810	chr2	27587722	+	EIF2B4	432	chr2:27587722:+	EIF2B4	410
254811	chr2	27591992	+	EIF2B4	120	chr2:27591992:+	EIF2B4	99
254812	chr2	27592053	+	EIF2B4	99	chr2:27592053:+	EIF2B4	80
254813	chr2	27592771	+	EIF2B4	37	chr2:27592771:+	EIF2B4	15
254814	chr2	27592780	-	EIF2B4	34	chr2:27592779:-	EIF2B4	12
254817	chr2	55460546	-	RPS27A	33	chr2:55460545:-	RPS27A	32
254818	chr2	55461269	-	RPS27A	40	chr2:55461268:-	RPS27A	39
254822	chr2	55462089	-	RPS27A	105	chr2:55462088:-	RPS27A	103
254834	chr2	70121140	-	SNRNP27	9	chr2:70121140:+	SNRNP27	8
254835	chr2	70121140	+	SNRNP27	9	chr2:70121140:+	SNRNP27	8
254836	chr2	70122236	+	SNRNP27	16	chr2:70122236:+	SNRNP27	15
254837	chr2	70122338	-	SNRNP27	50	chr2:70122337:-	SNRNP27	48
254838	chr2	70122341	+	SNRNP27	51	chr2:70122341:+	SNRNP27	50
254841	chr2	73474991	-	CCT7	241	chr2:73474990:-	CCT7	153
254845	chr2	73477033	-	CCT7	354	chr2:73477032:+	CCT7	308
254847	chr2	85843463	-	USP39	49	chr2:85843462:-	USP39	47
254862	chr2	99984990	+	EIF5B	442	chr2:99984990:+	EIF5B	441
254864	chr2	101620638	+	RPL31	43	chr2:101620638:+	RPL31	30
254866	chr2	101622442	+	RPL31	86	chr2:101622442:+	RPL31	73
254867	chr2	101622488	-	RPL31	101	chr2:101622487:-	RPL31	99
254868	chr2	101622826	+	RPL31	0	chr2:101622826:+	RPL31	120
254870	chr2	118572383	-	DDX18	11	chr2:118572382:-	DDX18	9
254871	chr2	118572395	+	DDX18	15	chr2:118572395:+	DDX18	13
254873	chr2	118578862	-	DDX18	214	chr2:118578863:+	DDX18	214
254875	chr2	118579287	-	DDX18	238	chr2:118579286:-	DDX18	236
254882	chr2	172582508	-	DYNC1I2	230	chr2:172582507:-	DYNC1I2	203
254886	chr2	172584408	+	DYNC1I2	359	chr2:172584408:+	DYNC1I2	331
254887	chr2	172584460	-	DYNC1I2	376	chr2:172584459:-	DYNC1I2	348
254895	chr2	198365842	-	HSPE1	17	chr2:198365841:-	HSPE1	15
254898	chr2	198367947	-	HSPE1	92	chr2:198367946:-	HSPE1	91
254910	chr2	231926019	-	PSMD1	19	chr2:231926019:+	PSMD1	19
254912	chr2	231927000	+	PSMD1	34	chr2:231927000:+	PSMD1	33
254914	chr2	231931702	-	PSMD1	130	chr2:231931701:-	PSMD1	27
254915	chr2	231931735	-	PSMD1	141	chr2:231931734:-	PSMD1	146
254916	chr2	231973706	+	PSMD1	0	chr2:231973706:+	HTR2B	323
254917	chr2	231973900	-	PSMD1	0	chr2:231973899:-	HTR2B	259
254918	chr2	231978502	+	PSMD1	0	chr2:231978502:+	HTR2B	164
254919	chr2	231978547	+	PSMD1	0	chr2:231978547:+	HTR2B	150
254920	chr2	231988132	-	PSMD1	0	chr2:231988131:-	HTR2B	115
254921	chr2	231988295	-	PSMD1	0	chr2:231988294:-	HTR2B	61
254922	chr2	237997263	+	COPS8	56	chr2:237997263:+	COPS8	55
254923	chr2	237998546	+	COPS8	81	chr2:237998546:+	COPS8	80
254924	chr2	237998594	+	COPS8	97	chr2:237998594:+	COPS8	46
254927	chr2	238006354	-	COPS8	200	chr2:238006353:+	COPS8	200
254934	chr20	35835693	-	RPN2	237	chr20:35835692:-	RPN2	235
254936	chr20	35842226	-	RPN2	351	chr20:35842225:-	RPN2	349
254937	chr20	35842250	-	RPN2	359	chr20:35842249:-	RPN2	357
254939	chr20	35854142	-	RPN2	413	chr20:35854141:-	RPN2	411
254944	chr20	47683736	-	CSE1L	163	chr20:47683735:-	CSE1L	161
254945	chr20	47683754	+	CSE1L	169	chr20:47683754:+	CSE1L	167
254947	chr21	30433672	-	CCT8	450	chr21:30433672:+	CCT8	450
254975	chr22	36922144	-	EIF3D	8	chr22:36922144:+	EIF3D	8
254977	chr22	38355364	-	POLR2F	35	chr22:38355363:-	POLR2F	24
254980	chr22	38363576	-	POLR2F	0	NA	NA	NA
254981	chr22	38363582	+	POLR2F	0	NA	NA	NA
254982	chr22	38363584	+	POLR2F	0	NA	NA	NA
254983	chr22	38363626	+	POLR2F	0	NA	NA	NA
254985	chr22	38363675	-	POLR2F	113	chr22:38363674:-	POLR2F	111
254986	chr22	38370092	+	POLR2F	0	chr22:38370092:+	SOX10	270
254987	chr22	38370131	+	POLR2F	0	chr22:38370131:+	SOX10	258
254988	chr22	38374110	+	POLR2F	0	chr22:38374110:+	SOX10	31
254989	chr22	38374111	-	POLR2F	0	chr22:38374111:+	SOX10	30
254990	chr22	38379514	+	POLR2F	0	chr22:38379514:+	SOX10	92
254991	chr22	38379694	-	POLR2F	0	chr22:38379693:-	SOX10	33
254992	chr22	38384818	-	POLR2F	0	NA	NA	NA
254993	chr22	38384838	-	POLR2F	0	NA	NA	NA
254994	chr22	38384841	+	POLR2F	0	NA	NA	NA
254995	chr22	38384849	+	POLR2F	0	NA	NA	NA
254996	chr22	39712716	-	RPL3	165	chr22:39712715:+	RPL3	165
255014	chr3	39450205	-	RPSA	81	chr3:39450205:+	RPSA	81
255015	chr3	39452482	-	RPSA	164	chr3:39452481:-	RPSA	167
255017	chr3	39453537	-	RPSA	260	chr3:39453536:-	RPSA	259
255020	chr3	40500216	-	RPL14	64	chr3:40500215:-	RPL14	63
255021	chr3	40500222	+	RPL14	66	chr3:40500222:+	RPL14	64
255026	chr3	49137292	-	QARS	0	NA	NA	NA
255027	chr3	49137294	+	QARS	0	NA	NA	NA
255028	chr3	49137300	+	QARS	0	NA	NA	NA
255029	chr3	49137337	+	QARS	0	NA	NA	NA
255034	chr3	52720819	+	GNL3	17	chr3:52720819:+	GNL3	3
255035	chr3	52721336	-	GNL3	50	chr3:52721336:-	GNL3	37
255037	chr3	52721359	-	GNL3	57	chr3:52721358:+	GNL3	57
255038	chr3	52721547	+	GNL3	81	chr3:52721547:+	GNL3	68
255044	chr3	101405360	-	RPL24	16	chr3:101405359:+	RPL24	16
255045	chr3	127785834	+	RUVBL1	0	chr3:127785834:+	SEC61A1	151
255046	chr3	127785835	-	RUVBL1	0	chr3:127785834:+	SEC61A1	151
255048	chr3	127831804	-	RUVBL1	96	chr3:127831804:+	RUVBL1	96
255052	chr3	127842506	-	RUVBL1	21	chr3:127842505:+	RUVBL1	21
255053	chr3	197677844	+	RPL35A	3	chr3:197677844:+	RPL35A	1
255055	chr3	197678129	-	RPL35A	38	chr3:197678128:-	RPL35A	37
255058	chr3	197682632	+	RPL35A	108	chr3:197682632:+	RPL35A	106
255059	chr4	39462440	-	LIAS	26	chr4:39462439:-	LIAS	24
255060	chr4	39463828	+	LIAS	78	chr4:39463828:+	LIAS	77
255063	chr4	39472912	-	LIAS	314	chr4:39472911:-	LIAS	182
255077	chr4	83970347	+	COPS4	62	chr4:83970347:+	COPS4	60
255080	chr4	83978121	+	COPS4	152	chr4:83978121:+	COPS4	151
255081	chr4	83978160	-	COPS4	165	chr4:83978159:-	COPS4	164
255082	chr4	109543139	+	RPL34	9	chr4:109543139:+	RPL34	8
255083	chr4	109543142	-	RPL34	10	chr4:109543141:-	RPL34	9
255085	chr4	109543349	-	RPL34	52	chr4:109543348:-	RPL34	51
255086	chr4	109543727	+	RPL34	75	chr4:109543727:+	RPL34	73
255091	chr4	110743521	-	GAR1	150	chr4:110743520:-	GAR1	148
255092	chr4	110743554	-	GAR1	161	chr4:110743555:+	GAR1	161
255097	chr4	147108469	-	LSM6	47	chr4:147108468:-	LSM6	46
255098	chr4	152021686	-	RPS3A	38	chr4:152021685:-	RPS3A	24
255101	chr4	152022266	-	RPS3A	103	chr4:152022265:-	RPS3A	82
255107	chr5	34915997	-	BRIX1	52	chr5:34915997:+	BRIX1	52
255109	chr5	34922663	-	BRIX1	136	chr5:34922662:-	BRIX1	135
255112	chr5	40834328	-	RPL37	60	chr5:40834328:+	RPL37	60
255114	chr5	40834650	-	RPL37	21	chr5:40834649:+	RPL37	21
255117	chr5	121297757	-	SRFBP1	11	chr5:121297758:+	SRFBP1	11
255118	chr5	121309947	+	SRFBP1	32	chr5:121309947:+	SRFBP1	31
255119	chr5	121311043	-	SRFBP1	54	chr5:121311042:-	SRFBP1	53
255120	chr5	121311076	-	SRFBP1	65	chr5:121311077:+	SRFBP1	65
255121	chr5	134099735	+	DDX46	54	chr5:134099735:+	DDX46	53
255122	chr5	134099759	+	DDX46	62	chr5:134099759:+	DDX46	60
255137	chr5	137903838	-	HSPA9	0	NA	NA	NA
255145	chr6	33240460	-	RPS18	20	chr6:33240460:+	RPS18	20
255148	chr6	33243635	-	RPS18	55	chr6:33243635:+	RPS18	55
255149	chr6	33243796	-	RPS18	82	chr6:33243795:-	RPS18	80
255152	chr6	35436639	-	RPL10A	24	chr6:35436638:-	RPL10A	22
255155	chr6	35438027	-	RPL10A	128	chr6:35438026:-	RPL10A	126
255156	chr6	35438122	-	RPL10A	160	chr6:35438123:+	RPL10A	160
255157	chr6	35438288	-	RPL10A	0	NA	NA	NA
255158	chr6	35438288	+	RPL10A	0	NA	NA	NA
255159	chr6	35438297	+	RPL10A	0	NA	NA	NA
255160	chr6	35438351	+	RPL10A	0	NA	NA	NA
255161	chr6	36566753	-	SRSF3	112	chr6:36566752:-	SRSF3	111
255162	chr6	36566755	+	SRSF3	113	chr6:36566755:+	SRSF3	111
255163	chr6	36568962	+	SRSF3	126	chr6:36568962:+	SRSF3	124
255164	chr6	36569497	+	SRSF3	132	chr6:36569497:+	SRSF3	130
255166	chr6	36569754	+	SRSF3	162	chr6:36569754:+	SRSF3	160
255167	chr6	44376225	-	CDC5L	317	chr6:44376224:-	CDC5L	316
255169	chr6	44387255	-	CDC5L	388	chr6:44387254:-	CDC5L	386
255170	chr6	44387288	-	CDC5L	399	chr6:44387287:-	CDC5L	397
255171	chr6	44390445	-	CDC5L	435	chr6:44390444:-	CDC5L	434
255173	chr6	44403384	+	CDC5L	0	NA	NA	NA
255174	chr6	44403397	+	CDC5L	0	NA	NA	NA
255175	chr6	44403406	+	CDC5L	0	NA	NA	NA
255176	chr6	44403412	+	CDC5L	0	NA	NA	NA
255179	chr6	110522778	+	CDC40	99	chr6:110522778:+	CDC40	98
255181	chr6	110528729	-	CDC40	143	chr6:110528728:-	CDC40	142
255192	chr7	2402385	-	EIF3B	267	chr7:2402384:-	EIF3B	227
255193	chr7	2406027	-	EIF3B	412	chr7:2406026:-	EIF3B	138
255194	chr7	2406036	+	EIF3B	415	chr7:2406036:+	EIF3B	414
255199	chr7	42966997	-	PSMA2	34	chr7:42966996:+	PSMA2	34
255203	chr7	56126375	+	CCT6A	317	chr7:56126375:+	CCT6A	316
255204	chr7	56130387	-	CCT6A	488	chr7:56130386:-	CCT6A	442
255205	chr7	56130404	+	CCT6A	494	chr7:56130404:+	CCT6A	461
255206	chr7	99687275	-	COPS6	81	chr7:99687276:+	COPS6	81
255208	chr7	99688101	-	COPS6	139	chr7:99688100:-	COPS6	138
255210	chr7	99688916	-	COPS6	236	chr7:99688915:-	COPS6	234
255213	chr7	102995329	+	PSMC2	42	chr7:102995329:+	PSMC2	40
255215	chr7	103003191	-	PSMC2	161	chr7:103003190:-	PSMC2	159
255216	chr7	103008250	-	PSMC2	380	chr7:103008251:+	PSMC2	380
255218	chr7	135255860	+	NUP205	13	chr7:135255860:+	NUP205	11
255219	chr7	135255972	-	NUP205	50	chr7:135255971:-	NUP205	48
255221	chr7	135258495	-	NUP205	89	chr7:135258494:-	NUP205	88
255226	chr7	158669376	-	WDR60	190	chr7:158669377:+	WDR60	190
255227	chr7	158679727	+	WDR60	318	chr7:158679727:+	WDR60	317
255228	chr7	158679757	+	WDR60	328	chr7:158679757:+	WDR60	326
255245	chr8	74204929	-	RPL7	39	chr8:74204928:+	RPL7	39
255262	chr9	19378468	-	RPS6	131	chr9:19378468:+	RPS6	131
255266	chr9	35065273	-	VCP	184	chr9:35065272:+	VCP	184
255267	chr9	35066677	-	VCP	147	chr9:35066677:+	VCP	147
255268	chr9	35066702	-	VCP	138	chr9:35066702:+	VCP	138
255277	chr9	86584670	+	HNRNPK	0	NA	NA	NA
255278	chr9	86584683	-	HNRNPK	0	NA	NA	NA
255279	chr9	86584684	+	HNRNPK	0	NA	NA	NA
255280	chr9	86584753	-	HNRNPK	0	NA	NA	NA
255287	chr9	103204361	+	MSANTD3	48	chr9:103204361:+	MSANTD3	46
255289	chr9	103207497	+	MSANTD3	0	chr9:103207497:+	MSANTD3	155
255290	chr9	103207500	-	MSANTD3	0	chr9:103207499:-	MSANTD3	155
255291	chr9	103212904	-	MSANTD3	162	chr9:103212904:+	MSANTD3	162
255298	chr9	127623828	-	RPL35	3	chr9:127623827:+	RPL35	3
255302	chr9	130213015	-	RPL12	35	chr9:130213015:+	RPL12	35
255308	chr9	135564281	+	GTF3C4	807	chr9:135564281:+	GTF3C4	806
255310	chr9	136215885	-	RPL7A	38	chr9:136215886:+	RPL7A	38
255311	chr9	136216545	-	RPL7A	89	chr9:136216544:-	RPL7A	88
255313	chr9	136216898	-	RPL7A	136	chr9:136216897:-	RPL7A	20
255318	chrX	20159748	-	EIF1AX	4	chrX:20159748:+	EIF1AX	4
255320	chrX	47059235	+	UBA1	0	NA	NA	NA
255323	chrX	47070443	-	UBA1	762	chrX:47070442:-	UBA1	761
255325	chrX	47073737	+	UBA1	951	chrX:47073737:+	UBA1	950
255326	chrX	47073818	-	UBA1	978	chrX:47073817:-	UBA1	977
255333	chrX	152722601	+	HAUS7	0	chrX:152722601:+	HAUS7	18
255334	chrX	152722633	-	HAUS7	0	chrX:152722632:-	HAUS7	146
255335	chrX	152728107	+	HAUS7	0	chrX:152728107:+	HAUS7	115
255336	chrX	152728121	-	HAUS7	0	chrX:152728120:-	HAUS7	100
255337	chrX	152734635	-	HAUS7	0	chrX:152734634:-	HAUS7	75
255338	chrX	152734696	+	HAUS7	0	chrX:152734696:+	HAUS7	54
255339	chrX	153627730	-	RPL10	26	chrX:153627729:-	RPL10	24
255342	chrX	153628270	-	RPL10	106	chrX:153628269:+	RPL10	106
255343	chrX	153628959	-	RPL10	162	chrX:153628958:-	RPL10	109
